r,F,B0
16.32408107944486,0.12236546829031102,2.1179105917227002e-08
16.40410108424606,0.12177004122068992,2.0568985301553893e-08
16.48412108904726,0.12118037369650544,1.9979261547862552e-08
16.564141093848463,0.12059638265320619,1.9409159465436058e-08
16.64416109864966,0.12001798661396226,1.8857936833978133e-08
16.724181103450864,0.11944510565195567,1.832488285362444e-08
16.804201108252062,0.11887766135373935,1.7809316674692714e-08
16.88422111305326,0.11831557678362949,1.7310586002719187e-08
16.964241117854463,0.11775877644909702,1.682806577459747e-08
17.044261122655662,0.11720718626712656,1.63611569018867e-08
17.124281127456864,0.1166607335315104,1.590928507758937e-08
17.204301132258063,0.11611934688104845,1.547189964292045e-08
17.284321137059266,0.11558295626862405,1.5048472510792964e-08
17.364341141860464,0.11505149293112857,1.4638497142939918e-08
17.444361146661667,0.11452488936020687,1.424148757777086e-08
17.524381151462865,0.11400307927379857,1.3856977506232158e-08
17.604401156264064,0.11348599758844916,1.3484519393097418e-08
17.684421161065266,0.1129735803923673,1.3123683641263896e-08
17.764441165866465,0.11246576491920499,1.277405779676998e-08
17.844461170667667,0.11196248952253764,1.2435245792379318e-08
17.924481175468866,0.11146369365102307,1.2106867227701028e-08
18.00450118027007,0.11096931782421769,1.1788556683929366e-08
18.084521185071267,0.11047930360903058,1.1479963071396016e-08
18.164541189872466,0.10999359359679492,1.1180749008228525e-08
18.24456119467367,0.1095121313809389,1.0890590228505211e-08
18.324581199474867,0.10903486153523757,1.060917501838599e-08
18.40460120427607,0.10856172959262778,1.0336203678783234e-08
18.484621209077268,0.10809268202456984,1.007138801321644e-08
18.56464121387847,0.10762766622093915,9.814450839568973e-09
18.64466121867967,0.10716663047043222,9.565125524535706e-09
18.724681223480868,0.10670952394147153,9.323155539616247e-09
18.80470122828207,0.10625629666359485,9.088294037571228e-09
18.88472123308327,0.10580689950931456,8.860303448317397e-09
18.96474123788447,0.1053612841764331,8.638955093292633e-09
19.04476124268567,0.10491940317080145,8.424028817374314e-09
19.124781247486872,0.10448120978950758,8.215312637483132e-09
19.20480125228807,0.10404665810448255,8.012602407051143e-09
19.28482125708927,0.10361570294651219,7.815701495575994e-09
19.364841261890472,0.10318829988964257,7.624420482524896e-09
19.44486126669167,0.10276440523596825,7.43857686489026e-09
19.524881271492873,0.10234397600079223,7.257994777735791e-09
